symbol,name,date,close
MSFT,Microsoft Corp.,2024-07-23,386.2997
MSFT,Microsoft Corp.,2024-07-24,396.0061
MSFT,Microsoft Corp.,2024-07-25,388.6684
MSFT,Microsoft Corp.,2024-07-26,385.2142
MSFT,Microsoft Corp.,2024-07-29,393.1894
MSFT,Microsoft Corp.,2024-07-30,395.1189
MSFT,Microsoft Corp.,2024-07-31,397.2414
MSFT,Microsoft Corp.,2024-08-01,395.4688
MSFT,Microsoft Corp.,2024-08-02,401.0007
MSFT,Microsoft Corp.,2024-08-05,395.6678
MSFT,Microsoft Corp.,2024-08-06,401.2897
MSFT,Microsoft Corp.,2024-08-07,402.2937
MSFT,Microsoft Corp.,2024-08-08,401.5611
MSFT,Microsoft Corp.,2024-08-09,398.8975
MSFT,Microsoft Corp.,2024-08-12,404.535
MSFT,Microsoft Corp.,2024-08-13,406.7699
MSFT,Microsoft Corp.,2024-08-14,404.8846
MSFT,Microsoft Corp.,2024-08-15,405.8843
MSFT,Microsoft Corp.,2024-08-16,400.3272
MSFT,Microsoft Corp.,2024-08-19,407.8577
MSFT,Microsoft Corp.,2024-08-20,416.1301
MSFT,Microsoft Corp.,2024-08-21,423.1129
MSFT,Microsoft Corp.,2024-08-22,425.1924
MSFT,Microsoft Corp.,2024-08-23,428.6064
MSFT,Microsoft Corp.,2024-08-26,420.9551
MSFT,Microsoft Corp.,2024-08-27,419.1909
MSFT,Microsoft Corp.,2024-08-28,418.153
MSFT,Microsoft Corp.,2024-08-29,417.7689
MSFT,Microsoft Corp.,2024-08-30,421.8462
MSFT,Microsoft Corp.,2024-09-02,419.6658
MSFT,Microsoft Corp.,2024-09-03,415.7684
MSFT,Microsoft Corp.,2024-09-04,423.1755
MSFT,Microsoft Corp.,2024-09-05,421.7388
MSFT,Microsoft Corp.,2024-09-06,418.3753
MSFT,Microsoft Corp.,2024-09-09,407.1879
MSFT,Microsoft Corp.,2024-09-10,399.8984
MSFT,Microsoft Corp.,2024-09-11,398.9716
MSFT,Microsoft Corp.,2024-09-12,400.8287
MSFT,Microsoft Corp.,2024-09-13,391.3608
MSFT,Microsoft Corp.,2024-09-16,391.5917
MSFT,Microsoft Corp.,2024-09-17,393.7001
MSFT,Microsoft Corp.,2024-09-18,391.2625
MSFT,Microsoft Corp.,2024-09-19,391.8751
MSFT,Microsoft Corp.,2024-09-20,399.9246
MSFT,Microsoft Corp.,2024-09-23,396.0927
MSFT,Microsoft Corp.,2024-09-24,387.1774
MSFT,Microsoft Corp.,2024-09-25,385.4333
MSFT,Microsoft Corp.,2024-09-26,381.021
MSFT,Microsoft Corp.,2024-09-27,381.038
MSFT,Microsoft Corp.,2024-09-30,385.0161
MSFT,Microsoft Corp.,2024-10-01,390.0763
MSFT,Microsoft Corp.,2024-10-02,392.1
MSFT,Microsoft Corp.,2024-10-03,400.0852
MSFT,Microsoft Corp.,2024-10-04,402.3847
MSFT,Microsoft Corp.,2024-10-07,408.4472
MSFT,Microsoft Corp.,2024-10-08,410.7294
MSFT,Microsoft Corp.,2024-10-09,412.5884
MSFT,Microsoft Corp.,2024-10-10,409.9828
MSFT,Microsoft Corp.,2024-10-11,410.2785
MSFT,Microsoft Corp.,2024-10-14,407.2997
MSFT,Microsoft Corp.,2024-10-15,405.9034
MSFT,Microsoft Corp.,2024-10-16,406.5873
MSFT,Microsoft Corp.,2024-10-17,413.4267
MSFT,Microsoft Corp.,2024-10-18,412.2373
MSFT,Microsoft Corp.,2024-10-21,416.0806
MSFT,Microsoft Corp.,2024-10-22,409.2712
MSFT,Microsoft Corp.,2024-10-23,407.9117
MSFT,Microsoft Corp.,2024-10-24,415.4619
MSFT,Microsoft Corp.,2024-10-25,417.7358
MSFT,Microsoft Corp.,2024-10-28,407.617
MSFT,Microsoft Corp.,2024-10-29,407.7112
MSFT,Microsoft Corp.,2024-10-30,406.5874
MSFT,Microsoft Corp.,2024-10-31,400.2131
MSFT,Microsoft Corp.,2024-11-01,390.8276
MSFT,Microsoft Corp.,2024-11-04,385.9521
MSFT,Microsoft Corp.,2024-11-05,380.5213
MSFT,Microsoft Corp.,2024-11-06,384.5538
MSFT,Microsoft Corp.,2024-11-07,387.8974
MSFT,Microsoft Corp.,2024-11-08,391.6088
MSFT,Microsoft Corp.,2024-11-11,397.7773
MSFT,Microsoft Corp.,2024-11-12,386.1898
MSFT,Microsoft Corp.,2024-11-13,384.9675
MSFT,Microsoft Corp.,2024-11-14,387.0377
MSFT,Microsoft Corp.,2024-11-15,383.7111
MSFT,Microsoft Corp.,2024-11-18,380.6337
MSFT,Microsoft Corp.,2024-11-19,376.6848
MSFT,Microsoft Corp.,2024-11-20,377.8033
MSFT,Microsoft Corp.,2024-11-21,377.7452
MSFT,Microsoft Corp.,2024-11-22,384.4896
MSFT,Microsoft Corp.,2024-11-25,386.8367
MSFT,Microsoft Corp.,2024-11-26,388.2283
MSFT,Microsoft Corp.,2024-11-27,388.3614
MSFT,Microsoft Corp.,2024-11-28,384.4076
MSFT,Microsoft Corp.,2024-11-29,385.3193
MSFT,Microsoft Corp.,2024-12-02,390.0011
MSFT,Microsoft Corp.,2024-12-03,392.8169
MSFT,Microsoft Corp.,2024-12-04,387.322
MSFT,Microsoft Corp.,2024-12-05,379.5544
MSFT,Microsoft Corp.,2024-12-06,383.5097
MSFT,Microsoft Corp.,2024-12-09,384.7874
MSFT,Microsoft Corp.,2024-12-10,386.6126
MSFT,Microsoft Corp.,2024-12-11,382.3241
MSFT,Microsoft Corp.,2024-12-12,386.5683
MSFT,Microsoft Corp.,2024-12-13,390.7569
MSFT,Microsoft Corp.,2024-12-16,389.6758
MSFT,Microsoft Corp.,2024-12-17,393.0931
MSFT,Microsoft Corp.,2024-12-18,388.4411
MSFT,Microsoft Corp.,2024-12-19,388.2882
MSFT,Microsoft Corp.,2024-12-20,377.9562
MSFT,Microsoft Corp.,2024-12-23,376.7616
MSFT,Microsoft Corp.,2024-12-24,390.1333
MSFT,Microsoft Corp.,2024-12-25,394.2935
MSFT,Microsoft Corp.,2024-12-26,404.1617
MSFT,Microsoft Corp.,2024-12-27,407.8048
MSFT,Microsoft Corp.,2024-12-30,409.5739
MSFT,Microsoft Corp.,2024-12-31,411.2681
NVDA,NVIDIA Corp.,2022-09-14,122.0
NVDA,NVIDIA Corp.,2022-09-15,124.0618
NVDA,NVIDIA Corp.,2022-09-16,131.1456
NVDA,NVIDIA Corp.,2022-09-19,134.4749
NVDA,NVIDIA Corp.,2022-09-20,130.9938
NVDA,NVIDIA Corp.,2022-09-21,129.1769
NVDA,NVIDIA Corp.,2022-09-22,132.1418
NVDA,NVIDIA Corp.,2022-09-23,132.1266
NVDA,NVIDIA Corp.,2022-09-26,136.2921
NVDA,NVIDIA Corp.,2022-09-27,129.9114
NVDA,NVIDIA Corp.,2022-09-28,137.1514
NVDA,NVIDIA Corp.,2022-09-29,143.9657
NVDA,NVIDIA Corp.,2022-09-30,138.9447
NVDA,NVIDIA Corp.,2022-10-03,138.0492
NVDA,NVIDIA Corp.,2022-10-04,136.1003
NVDA,NVIDIA Corp.,2022-10-05,134.9746
NVDA,NVIDIA Corp.,2022-10-06,138.5417
NVDA,NVIDIA Corp.,2022-10-07,136.9901
NVDA,NVIDIA Corp.,2022-10-10,134.0884
NVDA,NVIDIA Corp.,2022-10-11,136.8063
NVDA,NVIDIA Corp.,2022-10-12,141.8814
NVDA,NVIDIA Corp.,2022-10-13,140.64
NVDA,NVIDIA Corp.,2022-10-14,142.0635
NVDA,NVIDIA Corp.,2022-10-17,137.3123
NVDA,NVIDIA Corp.,2022-10-18,141.238
NVDA,NVIDIA Corp.,2022-10-19,150.1565
NVDA,NVIDIA Corp.,2022-10-20,152.9277
NVDA,NVIDIA Corp.,2022-10-21,153.1465
NVDA,NVIDIA Corp.,2022-10-24,145.7609
NVDA,NVIDIA Corp.,2022-10-25,145.0167
NVDA,NVIDIA Corp.,2022-10-26,137.9491
NVDA,NVIDIA Corp.,2022-10-27,141.1698
NVDA,NVIDIA Corp.,2022-10-28,148.2748
NVDA,NVIDIA Corp.,2022-10-31,154.182
NVDA,NVIDIA Corp.,2022-11-01,155.315
NVDA,NVIDIA Corp.,2022-11-02,157.7816
NVDA,NVIDIA Corp.,2022-11-03,155.505
NVDA,NVIDIA Corp.,2022-11-04,156.8935
NVDA,NVIDIA Corp.,2022-11-07,158.291
NVDA,NVIDIA Corp.,2022-11-08,158.6896
NVDA,NVIDIA Corp.,2022-11-09,148.4731
NVDA,NVIDIA Corp.,2022-11-10,149.872
NVDA,NVIDIA Corp.,2022-11-11,152.0052
NVDA,NVIDIA Corp.,2022-11-14,149.3867
NVDA,NVIDIA Corp.,2022-11-15,151.3733
NVDA,NVIDIA Corp.,2022-11-16,154.889
NVDA,NVIDIA Corp.,2022-11-17,146.7188
NVDA,NVIDIA Corp.,2022-11-18,150.4417
NVDA,NVIDIA Corp.,2022-11-21,148.6341
NVDA,NVIDIA Corp.,2022-11-22,144.3396
NVDA,NVIDIA Corp.,2022-11-23,144.9625
NVDA,NVIDIA Corp.,2022-11-24,142.011
NVDA,NVIDIA Corp.,2022-11-25,140.2308
NVDA,NVIDIA Corp.,2022-11-28,136.5201
NVDA,NVIDIA Corp.,2022-11-29,134.0607
NVDA,NVIDIA Corp.,2022-11-30,129.8053
NVDA,NVIDIA Corp.,2022-12-01,127.7385
NVDA,NVIDIA Corp.,2022-12-02,124.0808
NVDA,NVIDIA Corp.,2022-12-05,119.7225
NVDA,NVIDIA Corp.,2022-12-06,123.0449
NVDA,NVIDIA Corp.,2022-12-07,123.1004
NVDA,NVIDIA Corp.,2022-12-08,124.4505
NVDA,NVIDIA Corp.,2022-12-09,130.1772
NVDA,NVIDIA Corp.,2022-12-12,132.4741
NVDA,NVIDIA Corp.,2022-12-13,132.5467
NVDA,NVIDIA Corp.,2022-12-14,128.8396
NVDA,NVIDIA Corp.,2022-12-15,131.5696
NVDA,NVIDIA Corp.,2022-12-16,133.2516
NVDA,NVIDIA Corp.,2022-12-19,136.9407
NVDA,NVIDIA Corp.,2022-12-20,136.5344
NVDA,NVIDIA Corp.,2022-12-21,135.2762
NVDA,NVIDIA Corp.,2022-12-22,128.1434
NVDA,NVIDIA Corp.,2022-12-23,130.0445
NVDA,NVIDIA Corp.,2022-12-26,124.9399
NVDA,NVIDIA Corp.,2022-12-27,123.3369
NVDA,NVIDIA Corp.,2022-12-28,124.9092
NVDA,NVIDIA Corp.,2022-12-29,125.0968
NVDA,NVIDIA Corp.,2022-12-30,124.7418
NVDA,NVIDIA Corp.,2023-01-02,126.1508
NVDA,NVIDIA Corp.,2023-01-03,120.3925
NVDA,NVIDIA Corp.,2023-01-04,120.487
NVDA,NVIDIA Corp.,2023-01-05,124.4471
NVDA,NVIDIA Corp.,2023-01-06,128.1968
NVDA,NVIDIA Corp.,2023-01-09,123.2181
NVDA,NVIDIA Corp.,2023-01-10,126.2254
NVDA,NVIDIA Corp.,2023-01-11,127.598
NVDA,NVIDIA Corp.,2023-01-12,124.2882
NVDA,NVIDIA Corp.,2023-01-13,119.8841
NVDA,NVIDIA Corp.,2023-01-16,119.3489
NVDA,NVIDIA Corp.,2023-01-17,123.6696
NVDA,NVIDIA Corp.,2023-01-18,125.1533
NVDA,NVIDIA Corp.,2023-01-19,122.0235
NVDA,NVIDIA Corp.,2023-01-20,122.2802
NVDA,NVIDIA Corp.,2023-01-23,125.5946
NVDA,NVIDIA Corp.,2023-01-24,125.2234
NVDA,NVIDIA Corp.,2023-01-25,123.6429
NVDA,NVIDIA Corp.,2023-01-26,125.0649
NVDA,NVIDIA Corp.,2023-01-27,118.3631
NVDA,NVIDIA Corp.,2023-01-30,119.646
NVDA,NVIDIA Corp.,2023-01-31,115.3805
NVDA,NVIDIA Corp.,2023-02-01,115.0421
NVDA,NVIDIA Corp.,2023-02-02,116.0462
NVDA,NVIDIA Corp.,2023-02-03,115.5354
NVDA,NVIDIA Corp.,2023-02-06,113.2183
NVDA,NVIDIA Corp.,2023-02-07,112.0097
NVDA,NVIDIA Corp.,2023-02-08,114.3371
NVDA,NVIDIA Corp.,2023-02-09,110.2951
NVDA,NVIDIA Corp.,2023-02-10,107.6739
NVDA,NVIDIA Corp.,2023-02-13,108.4977
NVDA,NVIDIA Corp.,2023-02-14,110.7056
NVDA,NVIDIA Corp.,2023-02-15,110.5883
NVDA,NVIDIA Corp.,2023-02-16,108.9983
NVDA,NVIDIA Corp.,2023-02-17,110.9447
NVDA,NVIDIA Corp.,2023-02-20,109.7542
NVDA,NVIDIA Corp.,2023-02-21,115.7178
NVDA,NVIDIA Corp.,2023-02-22,119.7406
NVDA,NVIDIA Corp.,2023-02-23,125.7168
NVDA,NVIDIA Corp.,2023-02-24,122.5625
NVDA,NVIDIA Corp.,2023-02-27,120.9845
NVDA,NVIDIA Corp.,2023-02-28,120.0742
NVDA,NVIDIA Corp.,2023-03-01,116.187
NVDA,NVIDIA Corp.,2023-03-02,114.5555
NVDA,NVIDIA Corp.,2023-03-03,117.3902
NVDA,NVIDIA Corp.,2023-03-06,114.2921
NVDA,NVIDIA Corp.,2023-03-07,113.3846
NVDA,NVIDIA Corp.,2023-03-08,117.8725
NVDA,NVIDIA Corp.,2023-03-09,118.7942
NVDA,NVIDIA Corp.,2023-03-10,120.3398
NVDA,NVIDIA Corp.,2023-03-13,120.3646
NVDA,NVIDIA Corp.,2023-03-14,118.3762
NVDA,NVIDIA Corp.,2023-03-15,117.2247
NVDA,NVIDIA Corp.,2023-03-16,118.008
NVDA,NVIDIA Corp.,2023-03-17,116.1954
NVDA,NVIDIA Corp.,2023-03-20,116.3153
NVDA,NVIDIA Corp.,2023-03-21,114.9345
NVDA,NVIDIA Corp.,2023-03-22,114.6547
NVDA,NVIDIA Corp.,2023-03-23,119.4097
NVDA,NVIDIA Corp.,2023-03-24,121.3287
NVDA,NVIDIA Corp.,2023-03-27,117.2609
NVDA,NVIDIA Corp.,2023-03-28,116.671
NVDA,NVIDIA Corp.,2023-03-29,122.3964
NVDA,NVIDIA Corp.,2023-03-30,128.3357
NVDA,NVIDIA Corp.,2023-03-31,124.4845
NVDA,NVIDIA Corp.,2023-04-03,125.9206
NVDA,NVIDIA Corp.,2023-04-04,125.943
NVDA,NVIDIA Corp.,2023-04-05,117.9361
NVDA,NVIDIA Corp.,2023-04-06,118.854
NVDA,NVIDIA Corp.,2023-04-07,125.2039
NVDA,NVIDIA Corp.,2023-04-10,122.8937
NVDA,NVIDIA Corp.,2023-04-11,121.9337
NVDA,NVIDIA Corp.,2023-04-12,125.0123
NVDA,NVIDIA Corp.,2023-04-13,123.5691
NVDA,NVIDIA Corp.,2023-04-14,122.1457
NVDA,NVIDIA Corp.,2023-04-17,123.0494
NVDA,NVIDIA Corp.,2023-04-18,118.5188
NVDA,NVIDIA Corp.,2023-04-19,120.0692
NVDA,NVIDIA Corp.,2023-04-20,116.0166
NVDA,NVIDIA Corp.,2023-04-21,116.1883
NVDA,NVIDIA Corp.,2023-04-24,118.7065
NVDA,NVIDIA Corp.,2023-04-25,123.9521
NVDA,NVIDIA Corp.,2023-04-26,121.4821
NVDA,NVIDIA Corp.,2023-04-27,122.24
NVDA,NVIDIA Corp.,2023-04-28,123.0438
NVDA,NVIDIA Corp.,2023-05-01,117.4042
NVDA,NVIDIA Corp.,2023-05-02,117.1255
NVDA,NVIDIA Corp.,2023-05-03,117.8509
NVDA,NVIDIA Corp.,2023-05-04,119.5635
NVDA,NVIDIA Corp.,2023-05-05,125.9138
NVDA,NVIDIA Corp.,2023-05-08,126.3174
NVDA,NVIDIA Corp.,2023-05-09,126.1683
NVDA,NVIDIA Corp.,2023-05-10,125.9375
NVDA,NVIDIA Corp.,2023-05-11,125.9261
NVDA,NVIDIA Corp.,2023-05-12,127.5547
NVDA,NVIDIA Corp.,2023-05-15,132.9341
NVDA,NVIDIA Corp.,2023-05-16,129.3997
NVDA,NVIDIA Corp.,2023-05-17,129.5232
NVDA,NVIDIA Corp.,2023-05-18,121.7539
NVDA,NVIDIA Corp.,2023-05-19,116.6041
NVDA,NVIDIA Corp.,2023-05-22,117.0952
NVDA,NVIDIA Corp.,2023-05-23,110.8412
NVDA,NVIDIA Corp.,2023-05-24,111.8031
NVDA,NVIDIA Corp.,2023-05-25,115.6131
NVDA,NVIDIA Corp.,2023-05-26,113.0555
NVDA,NVIDIA Corp.,2023-05-29,110.9574
NVDA,NVIDIA Corp.,2023-05-30,110.9594
NVDA,NVIDIA Corp.,2023-05-31,109.4503
NVDA,NVIDIA Corp.,2023-06-01,109.2653
NVDA,NVIDIA Corp.,2023-06-02,107.2618
NVDA,NVIDIA Corp.,2023-06-05,109.6659
NVDA,NVIDIA Corp.,2023-06-06,110.5112
NVDA,NVIDIA Corp.,2023-06-07,110.2858
NVDA,NVIDIA Corp.,2023-06-08,104.0002
NVDA,NVIDIA Corp.,2023-06-09,102.0834
NVDA,NVIDIA Corp.,2023-06-12,102.1561
NVDA,NVIDIA Corp.,2023-06-13,103.9902
NVDA,NVIDIA Corp.,2023-06-14,102.1981
NVDA,NVIDIA Corp.,2023-06-15,103.7704
NVDA,NVIDIA Corp.,2023-06-16,106.0335
NVDA,NVIDIA Corp.,2023-06-19,104.3647
NVDA,NVIDIA Corp.,2023-06-20,106.312
NVDA,NVIDIA Corp.,2023-06-21,105.7817
NVDA,NVIDIA Corp.,2023-06-22,102.7611
NVDA,NVIDIA Corp.,2023-06-23,102.6047
NVDA,NVIDIA Corp.,2023-06-26,106.1007
NVDA,NVIDIA Corp.,2023-06-27,107.1496
NVDA,NVIDIA Corp.,2023-06-28,107.1741
NVDA,NVIDIA Corp.,2023-06-29,109.4808
NVDA,NVIDIA Corp.,2023-06-30,111.4831
NVDA,NVIDIA Corp.,2023-07-03,112.0283
NVDA,NVIDIA Corp.,2023-07-04,106.8071
NVDA,NVIDIA Corp.,2023-07-05,100.0377
NVDA,NVIDIA Corp.,2023-07-06,95.8835
NVDA,NVIDIA Corp.,2023-07-07,99.9723
NVDA,NVIDIA Corp.,2023-07-10,101.6803
NVDA,NVIDIA Corp.,2023-07-11,97.5931
NVDA,NVIDIA Corp.,2023-07-12,99.4535
NVDA,NVIDIA Corp.,2023-07-13,95.7896
NVDA,NVIDIA Corp.,2023-07-14,96.1022
NVDA,NVIDIA Corp.,2023-07-17,98.2413
NVDA,NVIDIA Corp.,2023-07-18,97.7619
NVDA,NVIDIA Corp.,2023-07-19,99.6043
NVDA,NVIDIA Corp.,2023-07-20,101.6525
NVDA,NVIDIA Corp.,2023-07-21,97.1336
NVDA,NVIDIA Corp.,2023-07-24,96.6904
NVDA,NVIDIA Corp.,2023-07-25,97.6367
NVDA,NVIDIA Corp.,2023-07-26,96.095
NVDA,NVIDIA Corp.,2023-07-27,92.5328
NVDA,NVIDIA Corp.,2023-07-28,95.7493
NVDA,NVIDIA Corp.,2023-07-31,96.0687
NVDA,NVIDIA Corp.,2023-08-01,94.3417
NVDA,NVIDIA Corp.,2023-08-02,91.8973
NVDA,NVIDIA Corp.,2023-08-03,91.4613
NVDA,NVIDIA Corp.,2023-08-04,93.929
NVDA,NVIDIA Corp.,2023-08-07,92.453
NVDA,NVIDIA Corp.,2023-08-08,93.3392
NVDA,NVIDIA Corp.,2023-08-09,93.7589
NVDA,NVIDIA Corp.,2023-08-10,92.9574
NVDA,NVIDIA Corp.,2023-08-11,92.719
NVDA,NVIDIA Corp.,2023-08-14,92.6125
NVDA,NVIDIA Corp.,2023-08-15,90.1648
NVDA,NVIDIA Corp.,2023-08-16,86.715
NVDA,NVIDIA Corp.,2023-08-17,88.0303
NVDA,NVIDIA Corp.,2023-08-18,91.0761
NVDA,NVIDIA Corp.,2023-08-21,92.1969
NVDA,NVIDIA Corp.,2023-08-22,90.0297
NVDA,NVIDIA Corp.,2023-08-23,89.9015
NVDA,NVIDIA Corp.,2023-08-24,88.5129
NVDA,NVIDIA Corp.,2023-08-25,85.2805
NVDA,NVIDIA Corp.,2023-08-28,82.9545
NVDA,NVIDIA Corp.,2023-08-29,81.609
NVDA,NVIDIA Corp.,2023-08-30,82.5699
NVDA,NVIDIA Corp.,2023-08-31,80.0882
NVDA,NVIDIA Corp.,2023-09-01,82.2632
NVDA,NVIDIA Corp.,2023-09-04,82.1783
NVDA,NVIDIA Corp.,2023-09-05,84.5499
NVDA,NVIDIA Corp.,2023-09-06,86.5455
NVDA,NVIDIA Corp.,2023-09-07,86.8363
NVDA,NVIDIA Corp.,2023-09-08,86.974
NVDA,NVIDIA Corp.,2023-09-11,87.5507
NVDA,NVIDIA Corp.,2023-09-12,88.1137
NVDA,NVIDIA Corp.,2023-09-13,89.6227
NVDA,NVIDIA Corp.,2023-09-14,93.7821
NVDA,NVIDIA Corp.,2023-09-15,95.2214
NVDA,NVIDIA Corp.,2023-09-18,99.0226
NVDA,NVIDIA Corp.,2023-09-19,101.3692
NVDA,NVIDIA Corp.,2023-09-20,100.4101
NVDA,NVIDIA Corp.,2023-09-21,101.6463
NVDA,NVIDIA Corp.,2023-09-22,103.2701
NVDA,NVIDIA Corp.,2023-09-25,105.5332
NVDA,NVIDIA Corp.,2023-09-26,104.4885
NVDA,NVIDIA Corp.,2023-09-27,107.3355
NVDA,NVIDIA Corp.,2023-09-28,105.6976
NVDA,NVIDIA Corp.,2023-09-29,105.1826
NVDA,NVIDIA Corp.,2023-10-02,106.8685
NVDA,NVIDIA Corp.,2023-10-03,107.255
NVDA,NVIDIA Corp.,2023-10-04,104.9028
NVDA,NVIDIA Corp.,2023-10-05,101.5141
NVDA,NVIDIA Corp.,2023-10-06,100.1364
NVDA,NVIDIA Corp.,2023-10-09,98.327
NVDA,NVIDIA Corp.,2023-10-10,103.6808
NVDA,NVIDIA Corp.,2023-10-11,100.9187
NVDA,NVIDIA Corp.,2023-10-12,97.3055
NVDA,NVIDIA Corp.,2023-10-13,102.7621
NVDA,NVIDIA Corp.,2023-10-16,98.455
NVDA,NVIDIA Corp.,2023-10-17,96.9225
NVDA,NVIDIA Corp.,2023-10-18,98.0623
NVDA,NVIDIA Corp.,2023-10-19,98.0203
NVDA,NVIDIA Corp.,2023-10-20,98.7107
NVDA,NVIDIA Corp.,2023-10-23,102.5406
NVDA,NVIDIA Corp.,2023-10-24,108.6611
NVDA,NVIDIA Corp.,2023-10-25,109.1746
NVDA,NVIDIA Corp.,2023-10-26,110.087
NVDA,NVIDIA Corp.,2023-10-27,109.1392
NVDA,NVIDIA Corp.,2023-10-30,107.5707
NVDA,NVIDIA Corp.,2023-10-31,106.2659
NVDA,NVIDIA Corp.,2023-11-01,106.7071
NVDA,NVIDIA Corp.,2023-11-02,105.2495
NVDA,NVIDIA Corp.,2023-11-03,105.8479
NVDA,NVIDIA Corp.,2023-11-06,104.4194
NVDA,NVIDIA Corp.,2023-11-07,101.3979
NVDA,NVIDIA Corp.,2023-11-08,100.3006
NVDA,NVIDIA Corp.,2023-11-09,99.401
NVDA,NVIDIA Corp.,2023-11-10,97.8744
NVDA,NVIDIA Corp.,2023-11-13,96.5486
NVDA,NVIDIA Corp.,2023-11-14,97.5688
NVDA,NVIDIA Corp.,2023-11-15,94.1357
NVDA,NVIDIA Corp.,2023-11-16,96.0385
NVDA,NVIDIA Corp.,2023-11-17,94.2979
NVDA,NVIDIA Corp.,2023-11-20,93.6894
NVDA,NVIDIA Corp.,2023-11-21,96.3777
NVDA,NVIDIA Corp.,2023-11-22,98.3595
NVDA,NVIDIA Corp.,2023-11-23,93.6434
NVDA,NVIDIA Corp.,2023-11-24,94.1671
NVDA,NVIDIA Corp.,2023-11-27,97.124
NVDA,NVIDIA Corp.,2023-11-28,94.5291
NVDA,NVIDIA Corp.,2023-11-29,93.1634
NVDA,NVIDIA Corp.,2023-11-30,96.0869
NVDA,NVIDIA Corp.,2023-12-01,92.7579
NVDA,NVIDIA Corp.,2023-12-04,96.6744
NVDA,NVIDIA Corp.,2023-12-05,93.2054
NVDA,NVIDIA Corp.,2023-12-06,91.263
NVDA,NVIDIA Corp.,2023-12-07,89.7411
NVDA,NVIDIA Corp.,2023-12-08,88.4979
NVDA,NVIDIA Corp.,2023-12-11,89.9598
NVDA,NVIDIA Corp.,2023-12-12,90.6473
NVDA,NVIDIA Corp.,2023-12-13,90.7822
NVDA,NVIDIA Corp.,2023-12-14,91.0166
NVDA,NVIDIA Corp.,2023-12-15,87.127
NVDA,NVIDIA Corp.,2023-12-18,85.4889
NVDA,NVIDIA Corp.,2023-12-19,87.5909
NVDA,NVIDIA Corp.,2023-12-20,84.7334
NVDA,NVIDIA Corp.,2023-12-21,87.5161
NVDA,NVIDIA Corp.,2023-12-22,86.8626
NVDA,NVIDIA Corp.,2023-12-25,84.3804
NVDA,NVIDIA Corp.,2023-12-26,85.8025
NVDA,NVIDIA Corp.,2023-12-27,87.1804
NVDA,NVIDIA Corp.,2023-12-28,85.4652
NVDA,NVIDIA Corp.,2023-12-29,83.9843
NVDA,NVIDIA Corp.,2024-01-01,81.9337
NVDA,NVIDIA Corp.,2024-01-02,80.4054
NVDA,NVIDIA Corp.,2024-01-03,75.6161
NVDA,NVIDIA Corp.,2024-01-04,74.0973
NVDA,NVIDIA Corp.,2024-01-05,76.2838
NVDA,NVIDIA Corp.,2024-01-08,75.0855
NVDA,NVIDIA Corp.,2024-01-09,75.6008
NVDA,NVIDIA Corp.,2024-01-10,76.9766
NVDA,NVIDIA Corp.,2024-01-11,77.0804
NVDA,NVIDIA Corp.,2024-01-12,75.9316
NVDA,NVIDIA Corp.,2024-01-15,74.6906
NVDA,NVIDIA Corp.,2024-01-16,73.4596
NVDA,NVIDIA Corp.,2024-01-17,73.8642
NVDA,NVIDIA Corp.,2024-01-18,72.9728
NVDA,NVIDIA Corp.,2024-01-19,74.1819
NVDA,NVIDIA Corp.,2024-01-22,77.4026
NVDA,NVIDIA Corp.,2024-01-23,78.2255
NVDA,NVIDIA Corp.,2024-01-24,75.293
NVDA,NVIDIA Corp.,2024-01-25,75.7814
NVDA,NVIDIA Corp.,2024-01-26,75.2452
NVDA,NVIDIA Corp.,2024-01-29,74.3231
NVDA,NVIDIA Corp.,2024-01-30,72.8013
NVDA,NVIDIA Corp.,2024-01-31,72.1664
NVDA,NVIDIA Corp.,2024-02-01,78.1106
NVDA,NVIDIA Corp.,2024-02-02,84.3544
NVDA,NVIDIA Corp.,2024-02-05,88.0146
NVDA,NVIDIA Corp.,2024-02-06,85.8663
NVDA,NVIDIA Corp.,2024-02-07,86.0839
NVDA,NVIDIA Corp.,2024-02-08,88.316
NVDA,NVIDIA Corp.,2024-02-09,87.433
NVDA,NVIDIA Corp.,2024-02-12,88.6736
NVDA,NVIDIA Corp.,2024-02-13,91.062
NVDA,NVIDIA Corp.,2024-02-14,94.5749
NVDA,NVIDIA Corp.,2024-02-15,95.5071
NVDA,NVIDIA Corp.,2024-02-16,96.1795
NVDA,NVIDIA Corp.,2024-02-19,95.4548
NVDA,NVIDIA Corp.,2024-02-20,94.497
NVDA,NVIDIA Corp.,2024-02-21,94.6676
NVDA,NVIDIA Corp.,2024-02-22,94.2235
NVDA,NVIDIA Corp.,2024-02-23,95.9356
NVDA,NVIDIA Corp.,2024-02-26,96.539
NVDA,NVIDIA Corp.,2024-02-27,95.8175
NVDA,NVIDIA Corp.,2024-02-28,99.2835
NVDA,NVIDIA Corp.,2024-02-29,98.2764
NVDA,NVIDIA Corp.,2024-03-01,99.5984
NVDA,NVIDIA Corp.,2024-03-04,100.6768
NVDA,NVIDIA Corp.,2024-03-05,99.0072
NVDA,NVIDIA Corp.,2024-03-06,98.7928
NVDA,NVIDIA Corp.,2024-03-07,99.2017
NVDA,NVIDIA Corp.,2024-03-08,97.6038
NVDA,NVIDIA Corp.,2024-03-11,94.2266
